"STATE","COUNTY","STNAME","CTYNAME","TOT_POP","TOT_MALE","TOT_FEMALE","WA_MALE","WA_FEMALE","BA_MALE","BA_FEMALE","IA_MALE","IA_FEMALE","AA_MALE","AA_FEMALE","H_MALE","H_FEMALE","white_alone_perc","black_alone_perc","american_indian_alone_perc","asian_alone_perc","hispanic_perc"
45,47,"South Carolina","Greenwood County",70811,33006,37805,21677,23851,10199,12640,176,209,418,526,2259,2123,0.642950953947833,0.32253463444945,0.00543700837440511,0.0133312620920478,0.0618830407705018
45,49,"South Carolina","Hampton County",19222,9828,9394,4451,4051,5104,5095,57,39,58,61,562,239,0.442305691395276,0.530589949016752,0.00499427739049006,0.00619082301529497,0.0416710019769015
45,51,"South Carolina","Horry County",354081,170217,183864,141597,151887,21642,24147,1041,1021,2075,2878,11290,10301,0.828861192777924,0.12931786794547,0.00582352625529187,0.013988324705364,0.0609775729282283
45,53,"South Carolina","Jasper County",30073,15138,14935,8544,8225,6055,6200,173,79,103,170,2433,1762,0.557609816114122,0.407508396235826,0.00837960961659961,0.00907791041798291,0.139493898181093
45,55,"South Carolina","Kershaw County",66551,32061,34490,23494,24803,7577,8625,168,135,228,280,1635,1598,0.725714113987769,0.24345238989647,0.00455289928025124,0.00763324367778095,0.0485792850595784
45,57,"South Carolina","Lancaster County",98012,47643,50369,35754,37826,10197,10748,173,160,686,846,2903,2832,0.750724401093744,0.213698322654369,0.00339754315798066,0.0156307390931723,0.0585132432763335
45,59,"South Carolina","Laurens County",67493,32588,34905,23718,24865,7971,9054,133,154,170,236,1864,1716,0.719822796438149,0.252248381313618,0.00425229283036759,0.00601543863808099,0.053042537744655
45,61,"South Carolina","Lee County",16828,8506,8322,2940,2869,5411,5252,39,31,39,39,245,184,0.345198478725933,0.633646303779415,0.00415973377703827,0.0046351319229855,0.0254932255764203
45,63,"South Carolina","Lexington County",298750,145338,153412,116216,121215,21961,24951,866,727,3182,3420,10052,8742,0.794748117154812,0.157027615062761,0.00533221757322176,0.0220987447698745,0.0629087866108787
45,65,"South Carolina","McCormick County",9463,5097,4366,2660,2416,2347,1861,10,4,23,35,85,51,0.536404945577512,0.444679277184825,0.00147944626439818,0.00612913452393533,0.0143717637112966
45,67,"South Carolina","Marion County",30657,14048,16609,5932,6438,7679,9731,106,119,91,113,511,382,0.403496754411717,0.567896402126757,0.0073392699872786,0.0066542714551326,0.0291287471050657
45,69,"South Carolina","Marlboro County",26118,13633,12485,5523,5221,7075,6276,664,648,60,57,686,207,0.411363810398959,0.511180029098706,0.0502335554024045,0.00447966919365955,0.0341909794011793
45,71,"South Carolina","Newberry County",38440,18775,19665,12433,13037,5611,6050,185,133,148,110,1594,1419,0.662591050988554,0.303355879292404,0.00827263267429761,0.00671175858480749,0.0783818938605619
45,73,"South Carolina","Oconee County",79546,39109,40437,35008,35994,2930,3091,140,152,319,402,2474,2156,0.892590450808337,0.075692052397355,0.00367083197143791,0.00906393784728333,0.0582053151635532
45,75,"South Carolina","Orangeburg County",86175,40207,45968,14497,15499,24428,29053,288,313,372,433,1076,964,0.348082390484479,0.620609225413403,0.0069741804467653,0.00934145633884537,0.0236727589208007
45,77,"South Carolina","Pickens County",126884,63232,63652,55917,56515,4496,4638,190,182,1455,1084,2755,2245,0.886100690394376,0.0719870117587718,0.00293181173355191,0.0200104032029255,0.0394060716875256
45,79,"South Carolina","Richland County",415759,200481,215278,94495,94137,93884,108645,772,769,6208,6267,11562,10668,0.453705151301595,0.487130765659914,0.00370647418336103,0.0300053636842498,0.0534684757275248
45,81,"South Carolina","Saluda County",20473,10294,10179,7239,7049,2604,2726,158,137,32,42,1932,1313,0.697894788257705,0.260342890636448,0.0144092219020173,0.00361451668050603,0.15850144092219
45,83,"South Carolina","Spartanburg County",319785,155259,164526,116333,120334,31101,35771,745,643,3849,4418,12350,10954,0.740081617336648,0.209115499476211,0.00434041621714589,0.0258517441405945,0.0728739621933487
45,85,"South Carolina","Sumter County",106721,51344,55377,25668,25445,23581,27495,285,317,620,928,2390,2079,0.478940414726249,0.478593716325747,0.00564087667844192,0.0145051114588506,0.0418755446444467
45,87,"South Carolina","Union County",27316,12933,14383,8537,9321,4040,4701,55,35,44,59,246,235,0.653756040415873,0.319995606970274,0.00329477229462586,0.00377068384829404,0.0176087274857227
45,89,"South Carolina","Williamsburg County",30368,14419,15949,4931,5077,9069,10523,111,62,145,118,496,189,0.329557428872497,0.645152792413066,0.00569678609062171,0.00866043203371971,0.0225566385669125
45,91,"South Carolina","York County",280979,135549,145430,102471,107578,24998,29310,1150,1185,3794,4019,8353,8289,0.747561205641703,0.193281348428174,0.00831022959011172,0.027806348517149,0.0592286256268262
46,3,"South Dakota","Aurora County",2751,1456,1295,1365,1227,11,7,41,39,13,6,127,70,0.942202835332606,0.00654307524536532,0.0290803344238459,0.0069065794256634,0.0716103235187205
46,5,"South Dakota","Beadle County",18453,9346,9107,7905,7640,171,112,153,140,907,954,1110,869,0.84241044816561,0.0153362596867718,0.0158781769901913,0.100850810166369,0.107245434346719
46,7,"South Dakota","Bennett County",3365,1658,1707,593,561,12,10,961,1035,6,13,117,91,0.342942050520059,0.00653789004457652,0.593164933135215,0.00564635958395245,0.0618127786032689
46,9,"South Dakota","Bon Homme County",6901,4087,2814,3429,2685,79,17,506,69,6,12,148,66,0.885958556730909,0.0139110273873352,0.0833212577887263,0.00260831763512534,0.0310099985509346
46,11,"South Dakota","Brookings County",35077,18032,17045,16590,15932,301,196,220,202,571,421,651,575,0.927160247455598,0.0141688285771303,0.0120306753713259,0.0282806397354392,0.0349516777375488
46,13,"South Dakota","Brown County",38839,19161,19678,16997,17562,516,419,589,735,568,520,753,630,0.889801488194856,0.0240737403125724,0.0340894461752362,0.0280130796364479,0.0356085378099333
46,15,"South Dakota","Brule County",5297,2643,2654,2263,2247,22,10,251,279,8,12,88,83,0.851425335095337,0.0060411553709647,0.100056635831603,0.00377572210685294,0.0322824240135926
46,17,"South Dakota","Buffalo County",1962,969,993,158,148,12,3,772,810,0,1,60,45,0.155963302752294,0.00764525993883792,0.806320081549439,0.000509683995922528,0.0535168195718654
46,19,"South Dakota","Butte County",10429,5320,5109,4990,4799,31,23,139,124,21,24,208,184,0.938632658931825,0.00517786940262729,0.0252181417202033,0.00431489116885607,0.0375874964042574
46,21,"South Dakota","Campbell County",1376,711,665,694,641,1,2,6,13,3,4,19,18,0.970203488372093,0.00218023255813953,0.0138081395348837,0.00508720930232558,0.0268895348837209
46,23,"South Dakota","Charles Mix County",9292,4680,4612,2914,2936,36,22,1582,1456,8,16,200,145,0.629573826947912,0.00624192854068016,0.326947912182523,0.00258286698235041,0.0371287128712871
46,25,"South Dakota","Clark County",3736,1915,1821,1829,1767,46,11,3,20,20,4,74,57,0.962526766595289,0.0152569593147752,0.00615631691648822,0.00642398286937901,0.0350642398286938
46,27,"South Dakota","Clay County",14070,7019,7051,6244,6330,159,74,264,277,186,190,237,207,0.893674484719261,0.0165600568585643,0.0384506041222459,0.0267235252309879,0.0315565031982942
46,29,"South Dakota","Codington County",28009,14061,13948,13246,13144,146,76,378,384,69,131,385,297,0.942197150915777,0.00792602377807133,0.0272055410760827,0.00714056196222643,0.0243493162911921
46,31,"South Dakota","Corson County",4086,2031,2055,626,607,13,8,1312,1360,16,8,113,103,0.301762114537445,0.00513950073421439,0.653940283896231,0.00587371512481645,0.052863436123348
46,33,"South Dakota","Custer County",8972,4445,4527,4123,4203,30,23,166,173,28,25,201,192,0.927998216674097,0.00590726705305395,0.0377842175657601,0.00590726705305395,0.0438029424877396
46,35,"South Dakota","Davison County",19775,9886,9889,9165,9200,116,72,352,332,48,85,418,315,0.928697850821745,0.00950695322376738,0.0345891276864728,0.00672566371681416,0.0370670037926675
46,37,"South Dakota","Day County",5424,2755,2669,2391,2322,15,8,282,257,8,26,70,65,0.86891592920354,0.00424041297935103,0.0993731563421829,0.00626843657817109,0.0248893805309735
46,39,"South Dakota","Deuel County",4351,2262,2089,2199,2023,23,12,11,19,3,6,108,62,0.970351643300391,0.0080441277867157,0.00689496667432774,0.00206849000229832,0.0390714778211905
46,41,"South Dakota","Dewey County",5892,2916,2976,609,600,23,13,2142,2226,6,7,171,121,0.205193482688391,0.00610997963340122,0.741344195519348,0.00220638153428377,0.0495587236931432
46,43,"South Dakota","Douglas County",2921,1458,1463,1387,1392,11,4,36,40,1,2,29,30,0.951386511468675,0.00513522766175967,0.0260184868195823,0.00102704553235193,0.0201985621362547
46,45,"South Dakota","Edmunds County",3829,1915,1914,1856,1851,8,5,19,24,8,20,45,40,0.968137895011752,0.00339514233481327,0.0112300861843823,0.00731261425959781,0.0221990075737791
46,47,"South Dakota","Fall River County",6713,3393,3320,2937,2891,61,24,232,226,42,68,144,114,0.86816624460003,0.0126619991062118,0.0682258304781767,0.0163861164903918,0.0384328914047371
46,49,"South Dakota","Faulk County",2299,1151,1148,1129,1120,9,8,5,9,2,7,7,16,0.978251413658112,0.00739451935624184,0.00608960417572858,0.0039147455415398,0.0100043497172684
46,51,"South Dakota","Grant County",7052,3692,3360,3558,3231,24,14,56,41,9,17,241,112,0.962705615428247,0.0053885422575156,0.0137549631310267,0.00368689733408962,0.0500567214974475
46,53,"South Dakota","Gregory County",4185,2154,2031,1912,1797,13,5,167,149,5,16,46,25,0.88626045400239,0.0043010752688172,0.0755077658303465,0.00501792114695341,0.0169653524492234
46,55,"South Dakota","Haakon County",1899,943,956,871,896,2,3,28,24,3,2,17,16,0.930489731437599,0.00263296471827278,0.0273828330700369,0.00263296471827278,0.0173775671406003
46,57,"South Dakota","Hamlin County",6164,3158,3006,3050,2925,24,11,32,30,9,15,162,114,0.969338092147956,0.00567813108371188,0.0100584036340039,0.00389357560025957,0.0447761194029851
46,59,"South Dakota","Hand County",3191,1589,1602,1566,1557,3,2,6,11,4,9,22,21,0.978690065810091,0.00156690692572861,0.00532748354747728,0.00407395800689439,0.0134753995612661
46,61,"South Dakota","Hanson County",3453,1733,1720,1667,1665,20,9,9,17,10,6,26,25,0.964958007529684,0.00839849406313351,0.00752968433246452,0.00463365189690125,0.0147697654213727
46,63,"South Dakota","Harding County",1298,688,610,636,584,15,2,22,11,2,1,20,14,0.939907550077042,0.0130970724191063,0.0254237288135593,0.00231124807395994,0.0261941448382126
46,65,"South Dakota","Hughes County",17526,8642,8884,7249,7404,74,51,991,1131,61,76,290,269,0.836072121419605,0.00713226064133288,0.121077256647267,0.00781695766290083,0.0318954695880406
46,67,"South Dakota","Hutchinson County",7291,3591,3700,3443,3571,56,21,49,51,8,10,85,82,0.96200795501303,0.0105609655739953,0.0137155397064875,0.00246879714716774,0.022904951309834
46,69,"South Dakota","Hyde County",1301,675,626,586,552,5,5,66,51,1,2,10,9,0.874711760184473,0.00768639508070715,0.0899308224442736,0.00230591852421214,0.0146041506533436
46,71,"South Dakota","Jackson County",3344,1675,1669,719,631,22,12,850,933,1,3,73,60,0.403708133971292,0.0101674641148325,0.533193779904306,0.00119617224880383,0.0397727272727273
46,73,"South Dakota","Jerauld County",2013,1007,1006,978,977,6,1,8,8,2,3,57,37,0.971187282662692,0.00347739692001987,0.00794833581718828,0.00248385494287134,0.0466964729259811
46,75,"South Dakota","Jones County",903,458,445,415,395,2,1,22,29,0,0,13,11,0.897009966777409,0.00332225913621262,0.0564784053156146,0,0.026578073089701
46,77,"South Dakota","Kingsbury County",4939,2531,2408,2443,2312,17,8,29,29,9,26,67,58,0.962745495039482,0.00506175339137477,0.0117432678679895,0.00708645474792468,0.0253087669568739
46,79,"South Dakota","Lake County",12797,6666,6131,6317,5801,104,57,86,89,51,63,186,163,0.946940689224037,0.0125810736891459,0.0136750800968977,0.00890833789169337,0.027272016878956
46,81,"South Dakota","Lawrence County",25844,12951,12893,12088,12039,143,70,306,298,159,162,509,391,0.933562915957282,0.00824175824175824,0.0233709952019811,0.0124206779136357,0.0348243305989785
46,83,"South Dakota","Lincoln County",61128,30281,30847,28424,29155,626,458,231,220,453,454,742,734,0.941941499803691,0.0177332809841644,0.00737796099986913,0.0148377175762335,0.0241460541813899
46,85,"South Dakota","Lyman County",3781,1959,1822,1104,988,13,9,772,756,8,6,38,59,0.553292779687913,0.0058185665167945,0.404125892621,0.00370272414705104,0.0256545887331394
46,87,"South Dakota","McCook County",5586,2790,2796,2676,2700,28,12,34,48,5,8,123,115,0.962406015037594,0.00716075904045829,0.0146795560329395,0.00232724668814894,0.0426065162907268
46,89,"South Dakota","McPherson County",2379,1189,1190,1155,1158,10,6,3,5,5,4,15,22,0.972257250945776,0.00672551492223623,0.00336275746111812,0.00378310214375788,0.0155527532576713
46,91,"South Dakota","Marshall County",4935,2628,2307,2283,2048,26,9,267,202,7,3,275,122,0.877608915906788,0.00709219858156028,0.0950354609929078,0.00202634245187437,0.0804457953394124
46,93,"South Dakota","Meade County",28332,14742,13590,13322,12322,372,189,439,458,136,156,708,525,0.905124947056332,0.0198009318085557,0.0316603134265142,0.0103063673584639,0.0435196950444727
46,95,"South Dakota","Mellette County",2061,1057,1004,398,381,10,0,587,550,1,4,36,36,0.377971858321203,0.00485201358563804,0.551673944687045,0.00242600679281902,0.0349344978165939
46,97,"South Dakota","Miner County",2216,1149,1067,1100,1037,15,2,8,10,2,8,34,37,0.964350180505415,0.00767148014440433,0.00812274368231047,0.00451263537906137,0.0320397111913357
46,99,"South Dakota","Minnehaha County",193134,97655,95479,83638,82912,6626,5224,2798,2696,1961,2144,5320,4616,0.862354634606025,0.0613563639752711,0.0284465707746953,0.0212546729213914,0.0514461461990121
46,101,"South Dakota","Moody County",6576,3300,3276,2616,2603,65,25,455,452,49,89,159,142,0.793643552311436,0.0136861313868613,0.137925790754258,0.020985401459854,0.0457725060827251
46,102,"South Dakota","Oglala Lakota County",14177,6961,7216,394,365,36,22,6407,6690,9,10,306,273,0.0535374197644071,0.00409113352613388,0.92382027227199,0.00134019891373351,0.0408407984764054
46,103,"South Dakota","Pennington County",113775,57216,56559,47688,46909,993,627,5628,5995,650,770,3097,3028,0.831439244122171,0.0142386288727752,0.102157767523621,0.0124807734563832,0.0538343221270051
46,105,"South Dakota","Perkins County",2865,1439,1426,1365,1357,10,5,40,34,6,5,28,21,0.950087260034904,0.00523560209424084,0.0258289703315881,0.00383944153577661,0.0171029668411867
46,107,"South Dakota","Potter County",2153,1060,1093,1003,1021,5,7,27,30,3,15,30,21,0.940083604273107,0.00557361820715281,0.0264746864839758,0.00836042731072922,0.0236878773803994
46,109,"South Dakota","Roberts County",10394,5287,5107,3079,2847,52,30,1968,2031,10,16,210,187,0.5701366172792,0.00788916682701559,0.384741196844333,0.00250144314027323,0.0381951125649413
46,111,"South Dakota","Sanborn County",2344,1215,1129,1177,1096,6,3,6,6,3,2,39,35,0.969709897610922,0.00383959044368601,0.00511945392491468,0.00213310580204778,0.0315699658703072
46,115,"South Dakota","Spink County",6376,3202,3174,3024,3060,23,22,124,49,2,9,149,68,0.954203262233375,0.00705771643663739,0.0271329987452949,0.00172521957340025,0.0340338770388959
46,117,"South Dakota","Stanley County",3098,1580,1518,1411,1324,16,7,103,118,2,6,39,35,0.882827630729503,0.00742414460942544,0.0713363460296966,0.0025823111684958,0.0238863783085862
46,119,"South Dakota","Sully County",1391,730,661,686,630,4,2,20,19,2,0,20,14,0.94608195542775,0.00431344356578001,0.0280373831775701,0.00143781452192667,0.0244428468727534
46,121,"South Dakota","Todd County",10177,4926,5251,424,393,30,33,4253,4577,90,149,226,197,0.0802790606269038,0.00619042939962661,0.867642723788936,0.0234843274049327,0.0415643116832072
46,123,"South Dakota","Tripp County",5441,2730,2711,2175,2204,18,13,438,420,7,13,80,64,0.804815291306745,0.00569748208049991,0.157691600808675,0.0036757948906451,0.0264657232126447
46,125,"South Dakota","Turner County",8384,4204,4180,4064,4053,31,20,46,44,9,11,113,108,0.968153625954199,0.00608301526717557,0.0107347328244275,0.00238549618320611,0.0263597328244275
46,127,"South Dakota","Union County",15932,8054,7878,7566,7457,145,97,71,74,124,110,306,285,0.942945016319357,0.0151895556113482,0.00910118001506402,0.0146874215415516,0.0370951544062265
46,129,"South Dakota","Walworth County",5435,2725,2710,2197,2151,16,12,368,409,48,56,72,60,0.8,0.00515179392824287,0.14296228150874,0.0191352345906164,0.0242870285188592
46,135,"South Dakota","Yankton County",22814,11882,10932,10719,10235,406,88,451,307,103,93,711,453,0.918471114228106,0.0216533707372666,0.0332252125887613,0.00859121592004909,0.051021302708863
46,137,"South Dakota","Ziebach County",2756,1373,1383,344,330,11,4,973,987,3,5,62,47,0.24455732946299,0.00544267053701016,0.711175616835994,0.00290275761973875,0.0395500725689405
47,1,"Tennessee","Anderson County",76978,37510,39468,34285,36191,1590,1564,196,175,548,624,1273,1162,0.915534308503728,0.0409727454597417,0.00481955883499182,0.01522512925771,0.0316324144560784
47,3,"Tennessee","Bedford County",49713,24514,25199,21209,22044,2134,2065,328,252,262,258,3354,3146,0.870054110594814,0.0844648281133707,0.011666968398608,0.0104600406332348,0.130750507915435
47,5,"Tennessee","Benton County",16160,7904,8256,7469,7818,222,197,43,48,41,57,216,217,0.945977722772277,0.0259282178217822,0.00563118811881188,0.00606435643564356,0.0267945544554455
47,7,"Tennessee","Bledsoe County",15064,8965,6099,7665,5882,1106,54,55,41,25,20,266,161,0.899296335634626,0.0770047796070101,0.00637280934678704,0.00298725438130643,0.0283457249070632
47,9,"Tennessee","Blount County",133088,64662,68426,60489,64273,2111,1909,285,279,539,761,2545,2270,0.93743988939649,0.0302055782640058,0.00423779754748738,0.00976797307044963,0.0361790694878577
47,11,"Tennessee","Bradley County",108110,52602,55508,47589,50492,2876,2760,384,294,558,786,3821,3347,0.907233373415965,0.0521320876884655,0.00627139025067061,0.0124317824438072,0.0663028397003052
47,13,"Tennessee","Campbell County",39842,19572,20270,19050,19776,121,88,64,63,73,84,275,344,0.974499272124893,0.0052457205963556,0.00318759098438833,0.00394056523266904,0.015536368656192
47,15,"Tennessee","Cannon County",14678,7313,7365,6989,7084,156,105,28,26,24,30,186,177,0.958781850388336,0.0177817141299905,0.00367897533723941,0.00367897533723941,0.0247308897669982
47,17,"Tennessee","Carroll County",27767,13589,14178,11673,12374,1474,1339,101,77,55,69,413,396,0.866028018871322,0.101307307235207,0.0064104872690604,0.00446573270428926,0.0291353044981453
47,19,"Tennessee","Carter County",56391,27702,28689,26544,27635,562,396,98,91,94,142,590,540,0.960773882357114,0.0169885265379227,0.00335159865936054,0.00418506499264067,0.0200386586512032
47,21,"Tennessee","Cheatham County",40667,20145,20522,19141,19524,455,408,126,98,67,112,729,645,0.95077089532053,0.0212211375316596,0.00550815157252809,0.004401603265547,0.0337866083064893
47,23,"Tennessee","Chester County",17297,8294,9003,7246,7871,787,847,51,44,54,62,227,271,0.873966583800659,0.0944672486558363,0.00549228189859513,0.006706365265653,0.0287911198473724
47,25,"Tennessee","Claiborne County",31959,15666,16293,15060,15670,185,167,77,38,113,188,235,224,0.961544478863544,0.0110141118307832,0.00359836039926155,0.00941831721893676,0.0143621515066179
47,27,"Tennessee","Clay County",7615,3735,3880,3601,3740,64,58,17,19,3,4,108,85,0.964018384766907,0.0160210111621799,0.00472751149047932,0.000919238345370978,0.0253447143795141
47,29,"Tennessee","Cocke County",36004,17462,18542,16559,17648,397,363,123,97,77,94,483,449,0.950088879013443,0.0211087656927008,0.00611043217420287,0.00474947228085768,0.0258860126652594
47,31,"Tennessee","Coffee County",56520,27579,28941,25345,26673,1127,1106,145,148,286,366,1343,1308,0.92034677990092,0.0395081387119604,0.00518400566171267,0.0115357395612173,0.0469037508846426
47,33,"Tennessee","Crockett County",14230,6767,7463,5590,6172,964,1047,50,58,25,26,791,769,0.826563598032326,0.141321152494729,0.00758959943780745,0.00358397751229796,0.109627547434996
47,35,"Tennessee","Cumberland County",60520,29527,30993,28612,30027,246,193,130,145,138,233,998,907,0.968919365499009,0.00725380039656312,0.00454395241242564,0.00613020489094514,0.0314771976206213
47,37,"Tennessee","Davidson County",694144,334350,359794,223096,231394,87477,102822,1752,1760,13151,14316,38120,34098,0.654748870551355,0.274149167895999,0.00505946892863729,0.0395695993914807,0.104038931403282
47,39,"Tennessee","Decatur County",11663,5714,5949,5370,5660,189,166,23,20,42,31,220,196,0.945725799536997,0.0304381377004201,0.00368687301723399,0.00625911000600189,0.0356683529109149
47,41,"Tennessee","DeKalb County",20490,10208,10282,9671,9759,236,171,65,31,62,162,991,765,0.948267447535383,0.0198633479746218,0.00468521229868228,0.0109321620302587,0.0857003416300634
47,43,"Tennessee","Dickson County",53948,26481,27467,24422,25557,1172,1034,154,133,167,192,1069,1021,0.926429154000148,0.0408912285904946,0.00531993771780233,0.00665455623934159,0.038741009861348
47,45,"Tennessee","Dyer County",37159,17920,19239,14855,15802,2516,2871,82,75,126,151,712,619,0.825022201889179,0.144971608493232,0.00422508678920315,0.00745445248795716,0.0358190478753465
47,47,"Tennessee","Fayette County",41133,20269,20864,14407,14518,5445,5875,78,89,139,144,661,593,0.703206671042715,0.275204823377823,0.0040600004862276,0.00688012058444558,0.0304864707169426
47,49,"Tennessee","Fentress County",18523,9108,9415,8895,9178,42,48,48,30,32,33,141,150,0.975705879177239,0.00485882416455218,0.00421098094261189,0.00350915078550991,0.015710198132052
47,51,"Tennessee","Franklin County",42208,20692,21516,18849,19672,1148,1065,94,101,155,243,850,715,0.912646891584534,0.0524308188021228,0.00461997725549659,0.00942949203942381,0.0370782789992418
47,53,"Tennessee","Gibson County",49133,23649,25484,18951,20077,4067,4807,88,64,94,82,750,625,0.794333747176032,0.180611808763967,0.0030936437832007,0.00358211385423239,0.0279852644861905
47,55,"Tennessee","Giles County",29464,14310,15154,12319,13126,1500,1534,64,80,92,72,446,447,0.863596253054575,0.102973119739343,0.00488732011946783,0.00556611458050502,0.0303081726853109
47,57,"Tennessee","Grainger County",23320,11731,11589,11367,11260,116,107,72,35,30,36,476,316,0.970283018867925,0.00956260720411664,0.00458833619210978,0.00283018867924528,0.0339622641509434
47,59,"Tennessee","Greene County",69069,33957,35112,32306,33597,856,677,114,129,190,213,1123,977,0.954161780248737,0.0221951961082396,0.00351822090952526,0.00583474496517975,0.0304043782304652
47,61,"Tennessee","Grundy County",13427,6666,6761,6469,6556,53,36,34,54,23,29,87,90,0.970060326208386,0.00662843524242199,0.00655395844194533,0.00387279362478588,0.0131823936843673
47,63,"Tennessee","Hamblen County",64934,31767,33167,28972,30343,1468,1433,303,258,277,394,4202,3672,0.913465980842086,0.0446761326885761,0.00863954168848369,0.0103335694705393,0.121261588690055
47,65,"Tennessee","Hamilton County",367804,177544,190260,136148,143146,32648,38508,1042,949,3995,3978,11744,10448,0.759355526312928,0.19346173505454,0.00541320920925275,0.0216773063914476,0.0603364835618971
47,67,"Tennessee","Hancock County",6620,3256,3364,3168,3262,19,19,14,15,3,13,29,16,0.971299093655589,0.00574018126888218,0.00438066465256798,0.00241691842900302,0.006797583081571
47,69,"Tennessee","Hardeman County",25050,13797,11253,7539,6284,5967,4610,41,43,99,95,252,202,0.551816367265469,0.422235528942116,0.00335329341317365,0.00774451097804391,0.01812375249501
47,71,"Tennessee","Hardin County",25652,12477,13175,11705,12390,419,439,88,69,66,80,393,293,0.939302978325277,0.0334476843910806,0.00612038047715578,0.00569156401060346,0.026742554186808
47,73,"Tennessee","Hawkins County",56786,27932,28854,26924,27777,460,391,96,112,114,199,490,458,0.963283203606523,0.0149860881203113,0.00366287465220301,0.00551192195259395,0.0166942556263868
47,75,"Tennessee","Haywood County",17304,8099,9205,3990,4194,3944,4817,39,36,23,27,377,359,0.472954230235784,0.506299121590384,0.00433425797503467,0.00288950531668978,0.0425335182616736
47,77,"Tennessee","Henderson County",28117,13772,14345,12235,12926,1143,1037,54,49,46,55,415,287,0.89486787352847,0.0775331649891525,0.00366326421737739,0.00359213287335064,0.0249671017533876
47,79,"Tennessee","Henry County",32345,15701,16644,14012,14916,1193,1261,80,63,78,101,482,456,0.894357705982378,0.0758695316123048,0.00442108517545216,0.00553408563920235,0.0289998454166023
47,81,"Tennessee","Hickman County",25178,13223,11955,11923,11323,1002,259,87,84,30,61,383,281,0.923266343633331,0.0500834061482246,0.00679164349829216,0.00361426642306776,0.0263722297243625
47,83,"Tennessee","Houston County",8201,4039,4162,3781,3914,137,106,13,25,19,22,102,101,0.938300207291794,0.0296305328618461,0.00463358127057676,0.00499939031825387,0.0247530788928179
47,85,"Tennessee","Humphreys County",18582,9272,9310,8721,8813,302,218,62,51,32,60,252,231,0.943601334624906,0.0279840706059628,0.00608115380475729,0.00495102787643957,0.0259928963513077
47,87,"Tennessee","Jackson County",11786,5893,5893,5722,5719,39,34,40,43,6,11,125,131,0.970727982351943,0.00619378924147293,0.00704225352112676,0.00144238927541151,0.021720685559138
47,89,"Tennessee","Jefferson County",54495,26845,27650,25463,26396,659,483,160,129,167,220,1148,922,0.951628589778879,0.0209560510138545,0.00530323882925039,0.00710156895127993,0.0379851362510322
47,91,"Tennessee","Johnson County",17788,9544,8244,9000,8050,358,41,48,26,19,30,201,174,0.958511355970317,0.0224308522599505,0.00416010793793569,0.00275466606701147,0.0210816280638633
47,93,"Tennessee","Knox County",470313,228725,241588,196579,207415,20054,21959,801,865,5754,5672,10940,10524,0.858989651572463,0.0893298718087742,0.00354232181547182,0.0242944592218374,0.0456376923453105
47,95,"Tennessee","Lake County",7016,4408,2608,2881,1980,1420,542,22,14,9,8,121,61,0.692844925883694,0.279646522234892,0.00513112884834664,0.0024230330672748,0.0259407069555302
47,97,"Tennessee","Lauderdale County",25633,13300,12333,8114,7750,4777,4208,110,99,76,67,396,299,0.618889712480006,0.350524714235556,0.00815355206179534,0.00557874614754418,0.0271134865212812
47,99,"Tennessee","Lawrence County",44142,21767,22375,20665,21459,460,343,114,95,105,117,596,468,0.954283901952789,0.0181912917402927,0.00473471976802139,0.00502922386842463,0.0241040279099271
47,101,"Tennessee","Lewis County",12268,6005,6263,5678,5979,150,105,46,35,31,48,151,152,0.950195630909684,0.0207857841538963,0.00660254320182589,0.00643951744375611,0.0246984023475709
47,103,"Tennessee","Lincoln County",34366,16821,17545,15025,15676,1153,1251,160,131,80,99,746,556,0.893353896292848,0.0699528603852645,0.00846767153582029,0.00520863644299598,0.0378862829540825
47,105,"Tennessee","Loudon County",54068,26668,27400,25389,26208,473,381,163,141,204,293,2719,2268,0.954298291040911,0.0157949249093734,0.00562254938225938,0.00919212843086484,0.0922357031885774
47,107,"Tennessee","McMinn County",53794,26194,27600,24222,25548,1056,1059,143,148,186,226,1114,1292,0.92519611852623,0.0393166524147674,0.00540952522586162,0.00765884671152917,0.0447261776406291
47,109,"Tennessee","McNairy County",25694,12587,13107,11481,12007,787,780,58,48,41,59,306,277,0.91414337977738,0.060987000856231,0.0041254767650035,0.00389195921226746,0.0226901222075193
47,111,"Tennessee","Macon County",24602,12028,12574,11524,12044,172,123,105,79,32,162,653,603,0.957970896675067,0.011990895049183,0.00747906674254126,0.00788553776115763,0.0510527599382164
47,113,"Tennessee","Madison County",97984,46414,51570,27738,29980,17030,19924,259,166,538,620,2075,1915,0.589055355976486,0.377143207054213,0.00433744284781189,0.0118182560418027,0.0407209340300457
47,115,"Tennessee","Marion County",28907,14158,14749,13194,13719,574,601,84,64,90,103,326,258,0.931020168125368,0.0406475940083717,0.00511986716020341,0.00667658352648148,0.0202027190645864
47,117,"Tennessee","Marshall County",34375,16833,17542,15150,15896,1128,1113,86,70,137,101,1019,953,0.903156363636364,0.0651927272727273,0.00453818181818182,0.00692363636363636,0.0573672727272727
47,119,"Tennessee","Maury County",96387,46563,49824,39449,41621,5369,6196,266,219,384,557,3099,2904,0.841088528536006,0.119985060225964,0.00503179889404173,0.009762727338749,0.0622801830122319
